gene,genotype,experiment,AreaSum,Label,image,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,BX,BY,Width,Height,Kurt,X.Area
cd81a,control,expt2,770.846,7,NA,59.29584615,24.76092308,0.725461538,8.966230769,1214.076923,515.3846154,72.19676923,6.088230769,1.641307692,0.695153846,0.922923077,0,65535,1715.138846,723.5368462,7.174461538,6.956923077,-1.149230769,100
cd81a,control,expt2,86816.246,30.5,NA,1446.937433,132.0519333,0.746866667,45.505,1016.7,730.8833333,88.52396667,32.98435,1.455133333,0.72735,0.933816667,0,65535,1433.201183,1008.335333,39.0503,37.30736667,-0.16155,100
cd81a,control,expt2,75471.2,25.5,NA,1509.424,129.74348,0.74578,44.79972,1054.48,798.18,93.07084,32.45598,1.43876,0.72358,0.93856,0,65535,1487.32042,1109.27242,38.15528,36.37464,0.0958,100
cd81a,control,expt2,217121.496,68,NA,1608.307378,148.9355926,0.748377778,51.71678519,1050.296296,638.7037037,92.08902963,36.18465185,1.464844444,0.711585185,0.935355556,0,65535,1479.660044,877.6966222,43.44159259,42.63551852,0.277637037,100
cd81a,control,expt2,145105.125,46.5,NA,1577.22962,138.1750435,0.750880435,47.89988043,1008.532609,550.8369565,96.18786957,34.02915217,1.450097826,0.724923913,0.939684783,0,65535,1421.85187,759.295913,39.9985,39.44556522,0.190774124,100
cd81a,control,expt2,93200.703,31.5,NA,1503.237145,144.2997419,0.746887097,49.57183871,1148.596774,661.7741935,96.66232258,35.75675806,1.393080645,0.748274194,0.936467742,0,65535,1617.997452,914.016871,41.39182258,41.82487097,0.375435484,100
cd81a,control,expt2,225743,88.5,NA,1282.630682,137.3773864,0.735801136,48.04909091,1713.761364,730.7727273,95.44065909,32.58925,1.494801136,0.696982955,0.930755682,0,65535,1709.75,712.3863636,39.69318182,39.66477273,0.538460227,100
cd81a,control,expt2,491.265,5,NA,54.585,26.58244444,0.609333333,9.728333333,1014.333333,547,129.7753333,6.103666667,1.491555556,0.800444444,0.819888889,0,65535,1432.785111,772.0552222,7.693777778,7.850777778,-0.573,100
cd81a,control,expt2,59.91,1,NA,59.91,32.603,0.708,12.074,1131,470,110.556,7.066,1.883,0.531,0.952,0,65535,1598.282,664.184,7.066,11.305,-1.148,100
cd81a,control,expt2,267.6,1,NA,267.6,66.862,0.752,25.476,1454,489,123.69,15.545,1.553,0.644,0.947,0,65535,2054.732,691.034,15.545,21.197,-0.725,100
cd81a,control,expt2,175.046,1,NA,175.046,51.266,0.837,19.706,1282,473,30.256,12.766,1.559,0.642,0.989,0,65535,1818.463,659.583,17.021,12.766,1.018,100
cd81a,mutant,expt1,12.005,1,NA,12.005,17.317,0.503,7.072,996,404,126.87,3.431,2.391,0.418,0.75,0,65535,1408.821,571.45,4.243,5.658,-0.722,100
cd81a,mutant,expt1,62485.956,20.5,NA,1562.1489,141.431575,0.75535,49.189875,1227.925,553.775,112.676825,34.441275,1.432325,0.7183,0.942525,0,65535,1723.11415,762.5376,38.30625,42.984575,0.021725,100
cd81a,mutant,expt1,410907.314,91,NA,2270.206155,183.9309171,0.721966851,63.66639227,965.718232,406.1767956,92.64837569,44.30546961,1.496530387,0.701977901,0.919861878,0,65535,1362.835978,546.0397624,53.13940331,53.71112707,0.57858011,100
cd81a,mutant,expt1,126370.266,32,NA,2005.877238,158.4419841,0.763428571,55.18577778,1220.761905,606.4920635,92.49133333,39.32453968,1.450460317,0.717126984,0.939666667,0,65535,1725.298937,836.480619,44.93477778,47.74747619,0.420015873,100
cd81a,mutant,expt1,332005.785,78,NA,2141.972806,179.3587419,0.731296774,61.82412903,948.5806452,605.8387097,90.0213871,43.54642581,1.455890323,0.711135484,0.925296774,0,65535,1338.938961,830.6520968,52.97148387,51.70935484,0.698974194,100
cd81a,mutant,expt1,223883.912,59,NA,1913.537709,162.4394872,0.74117094,56.49244444,1067.581197,587.7179487,92.3464188,39.29302564,1.466059829,0.710188034,0.931931624,0,65535,1507.934274,805.520812,47.09487179,47.34935043,0.286316239,100
cd81a,mutant,expt1,54.02,1,NA,54.02,30.976,0.707,11.404,1324,335,29.745,7.638,1.317,0.759,0.871,0,65535,1872.77,468.193,9.901,8.487,-0.605,100
cd81a,mutant,expt1,2949.109,6.5,NA,245.7590833,49.66241667,0.637916667,18.50975,1428.166667,319.6666667,110.5615,10.822,1.985916667,0.576083333,0.92,0,65535,2019.87625,447.5648333,14.96991667,13.55533333,-0.3135,100
cd81a,mutant,expt1,7670.886,14.5,NA,273.9602143,48.58421429,0.675714286,17.31514286,1354.071429,373.6071429,87.67317857,11.80932143,1.398178571,0.755464286,0.895607143,0,65535,1914.144036,521.1850714,14.44782143,13.89214286,-0.604461538,100
cd81a,mutant,expt1,5920.224,10.5,NA,296.0112,54.7029,0.7886,19.35685,1423.2,416.9,109.88355,14.0554,1.563,0.71445,0.95865,0,65535,2012.37965,582.55325,15.98355,15.8421,-0.12695,100
cd81a,mutant,expt1,315922.009,67,NA,2375.353451,184.9845714,0.742766917,64.05219549,1039.458647,553.7368421,90.78628571,45.12155639,1.446458647,0.724571429,0.932,0,65535,1456.44103,747.1942105,54.81045865,52.74756391,0.523992481,100
cd81a,mutant,expt1,8930.523,7.5,NA,637.8945,85.77535714,0.770571429,29.10935714,966,487.7857143,115.5682857,22.17164286,1.338428571,0.769285714,0.948642857,0,65535,1356.473429,673.8648571,25.02492857,24.22092857,-0.588428571,100
cd81a,mutant,expt1,203800.471,44,NA,2342.534149,174.9012184,0.746942529,60.85213793,1097.057471,599.9770115,94.03988506,42.4237931,1.463057471,0.708195402,0.934816092,0,65535,1536.326644,816.7704368,48.25932184,53.58012644,0.332195402,100
cd81a,mutant,expt2,18837.845,22,NA,438.0894186,65.02046512,0.803534884,22.55855814,1161.627907,616.9534884,99.30639535,16.88704651,1.302744186,0.788604651,0.952325581,0,65535,1639.690442,862.2563721,19.02825581,18.50244186,-0.248261905,100
cd81a,mutant,expt2,226164.218,71.5,NA,1592.705761,142.0152535,0.772591549,48.55511268,1012.302817,727.2183099,99.4544507,35.80821831,1.339901408,0.767992958,0.943838028,0,65535,1424.612359,1006.189669,40.41908451,41.90097887,0.114098592,100
cd81a,mutant,expt2,99820.448,36.5,NA,1386.395111,126.1542083,0.773958333,43.95125,1050.652778,606.1944444,100.5233056,31.08227778,1.436986111,0.730111111,0.948138889,0,65535,1480.834208,838.599875,36.83702778,36.03276389,0.043597222,100
cd81a,mutant,expt2,177832.66,53,NA,1693.644381,134.746781,0.765095238,46.50124762,1068.12381,683.8,94.23826667,33.92611429,1.380314286,0.744761905,0.945761905,0,65535,1505.113629,945.0706952,39.1134,38.77718095,0.128780952,100
cd81a,mutant,expt2,13383.323,19.5,NA,352.1927105,61.70157895,0.779578947,21.67368421,993.9210526,767.3947368,108.2877368,15.56060526,1.420078947,0.736657895,0.955315789,0,65535,1402.505316,1077.012053,18.0995,17.80213158,-0.569394737,100
cd81a,mutant,expt2,756.869,1.5,NA,378.4345,80.851,0.727,29.2525,1189,722.5,102.8635,18.1725,1.603,0.626,0.922,0,65535,1678.125,1006.875,21.904,24.7305,0.1775,100
cd81a,mutant,expt2,3432.869,10.5,NA,171.64345,46.67075,0.77335,16.46855,1170.5,596.15,84.49615,11.8888,1.29015,0.78385,0.9386,0,65535,1653.18265,835.67095,13.4249,13.28365,-0.485473684,100
cd81a,mutant,expt2,111.832,1.5,NA,55.916,32.4315,0.6675,12.0165,1048.5,412.5,133.41,7.066,1.3725,0.7455,0.896,0,65535,1481.6965,581.5145,7.7725,9.892,1.4795,100
cd81a,mutant,expt2,21562.979,20,NA,552.8968974,73.95512821,0.778666667,25.36712821,1095.25641,393.4615385,96.51376923,19.20089744,1.322820513,0.774615385,0.944153846,0,65535,1548.478692,546.9467179,21.84738462,20.97630769,-0.183461538,100
cd81a,mutant,expt2,11474.612,10.5,NA,573.7306,77.892,0.759,27.6918,1152.95,580.7,78.13765,18.7194,1.40475,0.73015,0.9449,0,65535,1630.00175,809.02095,22.07965,22.29195,-0.1493,100
cd81a,mutant,expt2,259246.558,69,NA,1892.310642,161.5782482,0.756226277,55.90749635,1098.810219,690.6642336,109.2084234,39.80140876,1.415218978,0.735576642,0.940562044,0,65535,1550.802949,958.7889635,46.46931387,47.07887591,-0.039131387,100
cd81a,mutant,expt2,23670.402,15.5,NA,789.0134,99.18196667,0.776733333,34.65633333,969.2333333,776.6666667,110.3910667,24.8905,1.3633,0.761066667,0.953633333,0,65535,1370.589533,1091.291267,29.5811,27.26936667,-0.4813,100
cd81a,mutant,expt2,183984.46,63.5,NA,1460.194127,137.5582302,0.741460317,47.65821429,1048.650794,751.9603175,93.79665873,33.38242063,1.43865873,0.721706349,0.928928571,0,65535,1479.682421,1046.289563,39.09096825,40.77593651,-0.167571429,100
cxcl14,control,expt1,113401.706,28.5,NA,2025.030464,156.7190714,0.768803571,53.969125,1020.178571,538.8214286,104.8783393,39.29976786,1.409535714,0.741357143,0.942553571,0,65535,1438.975036,746.9231607,44.85330357,46.67469643,0.085613663,100
cxcl14,control,expt1,354711,74,NA,2413,176.9877143,0.737578231,62.50289116,1622.176871,622.6870748,105.6325714,41.75727891,1.513727891,0.689789116,0.943884354,0,65535,1616.918367,603.2857143,51.24489796,52.05442177,0.617517007,100
cxcl14,control,expt1,617360,110.5,NA,2806.181818,207.6856545,0.74155,71.91023636,1719.695455,506.8909091,96.62978636,50.3466,1.421109091,0.728090909,0.936631818,0,65535,1709.977273,477.0227273,58.14545455,63.50909091,1.378050228,100
cxcl14,control,expt1,70180.834,21.5,NA,1670.972238,149.8938095,0.780428571,51.92854762,1115.714286,450.452381,88.48680952,37.66921429,1.413785714,0.735690476,0.950595238,0,65535,1568.954976,613.9461667,44.15530952,42.8802381,-0.164690476,100
cxcl14,control,expt1,352328,83.5,NA,2122.457831,161.1059578,0.750481928,56.44935542,1681.710843,597.4879518,96.58129518,38.83425904,1.481819277,0.709006024,0.944650602,0,65535,1677.084337,577.5903614,46.90361446,47.07831325,0.464614458,100
cxcl14,control,expt1,313061.332,31.5,NA,5049.376323,273.9595968,0.750854839,95.30725806,763.9516129,486.1935484,109.8376129,66.01509677,1.43666129,0.716258065,0.940483871,0,65535,1068.863742,652.101,81.8251129,78.07487097,0.612209677,100
cxcl14,control,expt1,133232.376,28,NA,2422.406836,173.9480364,0.797490909,59.70761818,941.7818182,660.3090909,95.10638182,44.19058182,1.333,0.772981818,0.956781818,0,65535,1322.813473,904.6877455,50.091,50.70598182,-0.065181818,100
cxcl14,control,expt1,93246.779,42.5,NA,1110.080702,111.5834048,0.786797619,38.01444048,927.6309524,567.3095238,97.75078571,29.00414286,1.325202381,0.775892857,0.949488095,0,65535,1303.822024,781.1725952,32.05958333,32.479,-0.217428571,100
cxcl14,control,expt1,144618.636,46.5,NA,1571.941696,135.3574783,0.757304348,47.38881522,1102.565217,616.6304348,97.23919565,33.44683696,1.444769231,0.728197802,0.946505495,0,65535,1558.925957,852.1221304,40.65272826,38.18896739,-0.030274725,100
cxcl14,control,expt1,91015.594,42.5,NA,1083.518976,118.4809643,0.776190476,41.17791667,1019.654762,738.547619,94.28392857,29.71483333,1.386880952,0.74277381,0.944190476,0,65535,1442.322726,1031.314738,36.29415476,33.00541667,-0.114285714,100
cxcl14,control,expt1,204767,68,NA,1516.792593,141.5585778,0.753925926,49.56646667,1767.140741,782.9851852,95.87655556,34.13643704,1.472762963,0.705459259,0.946637037,0,65535,1761.177778,762.9777778,40.23703704,42.60740741,0.722103704,100
cxcl14,control,expt1,304536.662,54,NA,2846.137028,199.315514,0.757009346,68.94349533,920.5420561,584.0747664,108.4515888,48.65461682,1.46117757,0.706850467,0.947280374,0,65535,1295.699626,804.691729,55.89950467,60.24229907,0.736158879,100
cxcl14,control,expt1,4218.72,9.5,NA,234.3733333,46.6755,0.738611111,16.53483333,1313.888889,372.0555556,83.20577778,11.86333333,1.5475,0.692555556,0.938833333,0,65535,1860.976389,521.1049444,14.2455,13.301,-0.681611111,100
cxcl14,control,expt1,13220.13,11.5,NA,600.915,73.52472727,0.750363636,25.35863636,1154.636364,606.3181818,101.9018182,18.72395455,1.434409091,0.732409091,0.923863636,0,65535,1635.050409,849.8191818,22.15181818,20.1555,-0.495238095,100
cxcl14,control,expt2,286630,135.5,NA,1061.592593,105.6361519,0.785596296,36.45475185,800.5333333,647.6037037,89.06938148,26.66388519,1.402466667,0.738622222,0.954185185,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,control,expt2,26,1.5,NA,13,15.364,0.659,5.657,1225.5,364.5,90,3.744,1.4655,0.6875,1.0585,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,control,expt2,39669,40.5,NA,495.8625,76.3178375,0.7653875,26.7399875,1111.2625,582.4125,99.1304,18.8060125,1.4509375,0.718275,0.9452125,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,control,expt2,39,1,NA,39,27.556,0.645,10.296,1566,404,150.945,5.814,1.731,0.578,0.857,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,control,expt2,65127,42.5,NA,775.3214286,90.73834524,0.766785714,31.6444881,1141.321429,581.6547619,90.09588095,22.35469048,1.433071429,0.725607143,0.948619048,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,control,expt2,440288,152.5,NA,1448.315789,138.1227204,0.737039474,48.49219408,930.1809211,681.9276316,97.36309211,32.85903947,1.507674342,0.697898026,0.936171053,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,control,expt2,485677,127,NA,1919.671937,167.289419,0.743592885,58.63306719,891.1897233,714.4110672,90.09807905,39.81494466,1.505011858,0.697150198,0.940450593,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,control,expt2,238044,116,NA,1030.493506,106.3929913,0.761354978,37.26530303,906.5064935,669.7489177,97.1424632,25.96715152,1.45691342,0.718008658,0.947571429,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,control,expt2,236891,81,NA,1471.372671,140.0685901,0.766801242,49.1226646,821.9130435,777.3975155,93.9035528,34.09721739,1.441801242,0.715863354,0.95189441,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,control,expt2,456858,135,NA,1698.356877,151.0016729,0.75505948,52.72852416,803.472119,593.1710037,96.76150558,36.38433086,1.476591078,0.711486989,0.945085502,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,control,expt2,231490,79.5,NA,1465.126582,141.3063481,0.757050633,49.47082911,915.164557,776.5253165,101.0047848,34.22263924,1.464700637,0.712993631,0.939556962,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,control,expt2,286297,98,NA,1468.189744,143.0295949,0.7632,49.98282051,848.9282051,729.0615385,96.88744615,34.82113846,1.460769231,0.715005128,0.947697436,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,control,expt2,348359,105,NA,1666.789474,157.1150957,0.760794258,54.6608134,708.8229665,856.5933014,97.66255502,38.17390909,1.456090909,0.715363636,0.945674641,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,mutant,expt1,327048,69,NA,2387.211679,187.2055328,0.732554745,66.31689051,1648.474453,597.0145985,97.84421898,43.70008029,1.523124088,0.693218978,0.943080292,0,65535,1642.635036,568.2919708,51.58394161,57.0729927,0.555773723,100
cxcl14,mutant,expt1,388975,108.5,NA,1800.810185,154.1194861,0.747814815,53.69718056,1932.37037,786.7731481,88.64477778,37.68248148,1.444393519,0.723125,0.941166667,0,65535,1927.356481,760.8657407,44.30555556,45.89814815,0.666046296,100
cxcl14,mutant,expt1,635163,94.5,NA,3378.526596,228.9725319,0.726218085,80.60981915,1531.234043,632.0585106,94.86746809,53.9756117,1.534159574,0.684148936,0.935074468,0,65535,1521.989362,599.2765957,63.92021277,69.85638298,1.167744681,100
cxcl14,mutant,expt1,102693,75,NA,689.2147651,88.60733557,0.759275168,30.89197987,1623.758389,845.4765101,99.73614765,21.90804027,1.432302013,0.731724832,0.941436242,0,65535,1620.758389,834.4832215,25.26845638,26.63758389,0.147945946,100
cxcl14,mutant,expt1,82954.016,31,NA,1359.901902,111.1975574,0.736852459,38.92032787,1088.245902,805.9180328,97.65393443,26.57036066,1.505065574,0.696786885,0.93957377,0,65535,1534.596787,1125.591869,33.86939344,31.29791803,-0.133868852,100
cxcl14,mutant,expt1,273168,77,NA,1785.411765,146.7857386,0.746470588,50.78364706,1836.143791,742.4575163,99.77819608,35.46969281,1.477660131,0.711176471,0.940235294,0,65535,1831.320261,725.0392157,42.36601307,43.63398693,0.610882353,100
cxcl14,mutant,expt1,132409,44,NA,1521.942529,139.2833908,0.736770115,48.58370115,1629.436782,674,100.0571034,33.33648276,1.494206897,0.70808046,0.930885057,0,65535,1624.126437,655.6666667,38.50574713,41.73563218,0.322183908,100
cxcl14,mutant,expt1,134401.122,50,NA,1357.587091,117.1513636,0.744232323,40.70772727,1081.222222,790.8383838,92.92160606,28.81673737,1.435656566,0.719767677,0.933848485,0,65535,1524.911586,1099.037131,34.17274747,33.91576768,-0.004515152,100
cxcl14,mutant,expt1,371142,102,NA,1828.285714,157.5069754,0.759049261,54.49795567,2250.216749,791.0591133,97.84430049,38.48782266,1.402418719,0.73920197,0.94253202,0,65535,2244.394089,768.2118227,44.61083744,47.35960591,0.403926108,100
cxcl14,mutant,expt1,206555,89.5,NA,1160.421348,118.9294775,0.755719101,41.53222472,1750.966292,883.9382022,92.71508427,28.85266292,1.455842697,0.715668539,0.942702247,0,65535,1747.140449,866.0842697,34.68539326,34.73033708,0.190505618,100
cxcl14,mutant,expt1,207965,87,NA,1202.109827,119.4456127,0.757069364,41.22721387,1754.682081,697.699422,90.59443931,29.30678035,1.442768786,0.719017341,0.938433526,0,65535,1750.202312,679.416185,34.85549133,35.14450867,0.349578035,100
cxcl14,mutant,expt2,22306,26.5,NA,428.9615385,63.04942308,0.783711538,21.63921154,1009.192308,669.6538462,92.30528846,16.02228846,1.405557692,0.747346154,0.968384615,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,mutant,expt2,61133,49,NA,630.2371134,82.87376289,0.768845361,29.22865979,960.3092784,607.5979381,90.02596907,19.99349485,1.492030928,0.715237113,0.953907216,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,mutant,expt2,472795,135,NA,1757.60223,161.5684201,0.730769517,56.42523792,782.6245353,777.0334572,94.23009294,38.43467286,1.484966543,0.704702602,0.934951673,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,mutant,expt2,95798,54,NA,895.3084112,99.64378505,0.737074766,35.51763551,1094.196262,539.4485981,91.23898131,23.81366355,1.541841121,0.687542056,0.940102804,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,mutant,expt2,227087,82.5,NA,1384.676829,142.6589573,0.740219512,49.9992561,899.7317073,663.9268293,90.00035366,33.39295122,1.503768293,0.69297561,0.941384146,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,mutant,expt2,188162,67.5,NA,1404.19403,131.3314104,0.757723881,45.78423134,956.1791045,832.5373134,88.94516418,31.99023881,1.450029851,0.716477612,0.943798507,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,mutant,expt2,37133,31.5,NA,598.9193548,83.65343548,0.797435484,28.60632258,951.7903226,745.9032258,100.2875806,21.51612903,1.350725806,0.782112903,0.959193548,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,mutant,expt2,52382,60,NA,440.1848739,64.00866387,0.783487395,21.95958824,876.7142857,670.0084034,99.28909244,16.53165546,1.389537815,0.753605042,0.955789916,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,mutant,expt2,252753,76,NA,1673.860927,147.9822053,0.762741722,51.6142649,927.1986755,781.5695364,95.05559603,35.77535762,1.437966887,0.724006623,0.948536424,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,mutant,expt2,12,1,NA,12,14.828,0.686,5.657,1413,467,135,3.638,1.481,0.675,0.889,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,mutant,expt2,511831,111,NA,2315.977376,179.6024208,0.737520362,62.2161448,764.9321267,606.9909502,87.95691855,43.19785973,1.458900452,0.714954751,0.936348416,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,mutant,expt2,62355,56,NA,561.7567568,76.03863964,0.776243243,26.08983784,920.0630631,591.4594595,95.39363063,19.45489189,1.376648649,0.751837838,0.952144144,0,65535,NA,NA,NA,NA,NA,NA
cxcl14,mutant,expt2,370007,99,NA,1878.208122,160.1540051,0.74719797,56.11681218,881.5380711,674.0203046,96.40961421,38.20500508,1.473365482,0.707187817,0.943680203,0,65535,NA,NA,NA,NA,NA,NA
foxp1b,mutant,expt2,284.461,1.5,NA,142.2305,45.564,0.7015,18.1565,1125.5,510.5,130.935,9.3795,1.658,0.6345,0.93,0,65535,1592.99,722.542,11.3225,14.1535,-0.489,100
foxp1b,mutant,expt2,364732.774,44.5,NA,4144.690614,249.7322955,0.750863636,88.69244318,1101.704545,894.1931818,96.88384091,59.09897727,1.547443182,0.674875,0.953829545,0,65535,1547.18392,1229.442295,70.05673864,76.18348864,0.074772727,100
foxp1b,mutant,expt2,197464.15,34.5,NA,2903.884559,206.5046618,0.769911765,72.63110294,1022,583.8235294,105.3969118,49.57720588,1.457779412,0.714014706,0.95875,0,65535,1437.9475,806.2626765,61.41667647,57.80523529,0.662838235,100
foxp1b,mutant,expt2,328903.727,46,NA,3614.32667,232.9303736,0.75189011,82.58985714,924.7142857,691.6923077,95.23387912,54.83261538,1.519857143,0.686659341,0.953494505,0,65535,1297.790791,941.4818022,67.14228571,68.49164835,0.266572971,100
foxp1b,mutant,expt2,287393.347,44,NA,3303.371805,224.1925632,0.751494253,79.71881609,1126.701149,745.8045977,102.9175632,52.84457471,1.514551724,0.688770115,0.951942529,0,65535,1584.840805,1028.197333,65.9952069,64.79456322,0.352114943,100
foxp1b,mutant,expt2,253219.087,41,NA,3126.161568,213.160284,0.753580247,74.65980247,1041.024691,806.9506173,93.73938272,50.92692593,1.454901235,0.717950617,0.944049383,0,65535,1466.657716,1108.340506,60.21148148,62.13230864,0.856703704,100
foxp1b,mutant,expt2,404745.997,70,NA,2911.841705,210.2404892,0.731884892,74.67305755,1011.690647,750.7338129,99.47113669,49.25861871,1.524165468,0.681661871,0.938920863,0,65535,1424.400892,1032.376475,59.35725899,62.30832374,0.963035971,100
foxp1b,mutant,expt2,600339.442,55,NA,5507.701303,290.8084495,0.751669725,101.0472294,896.1192661,809.3394495,93.22036697,70.27966972,1.456954128,0.714119266,0.949238532,0,65535,1255.434688,1099.751055,80.10622936,89.26790826,0.556633028,100
foxp1b,mutant,expt2,335107.844,54.5,NA,3102.850407,211.8360093,0.764888889,74.45017593,962.287037,876.7314815,99.19962963,50.55643519,1.471435185,0.709046296,0.95312037,0,65535,1351.299139,1213.51838,57.12925,65.83875,0.483231481,100
foxp1b,mutant,expt2,676592.078,61,NA,5591.670066,290.7018678,0.760115702,101.5858017,862.2231405,751.0661157,90.70291736,70.48136364,1.46131405,0.713710744,0.951380165,0,65535,1209.531628,1019.804455,82.28530579,88.00166942,1.069300098,100
foxp1b,mutant,expt2,432211.562,52,NA,4196.228757,250.2685534,0.765446602,87.3866699,886.8252427,724.368932,102.9856796,60.83756311,1.416417476,0.731029126,0.95238835,0,65535,1244.917767,991.3518252,71.01165049,74.05562136,0.334,100
foxp1b,mutant,expt2,40657.955,15,NA,1401.998448,126.5804138,0.78162069,43.79624138,1070.103448,634.2413793,102.97,31.76024138,1.498965517,0.742241379,0.963758621,0,65535,1511.85069,879.4277931,36.70172414,36.31137931,-0.339896552,100
foxp1b,mutant,expt2,744116.812,74.5,NA,5027.816297,282.4733108,0.736527027,99.26625676,809.1148649,721.7905405,96.4932027,66.13517568,1.518587838,0.690425676,0.941128378,0,65535,1134.117899,976.3910878,78.92549324,84.63183108,0.8025,100
foxp1b,mutant,expt2,847.375,2,NA,282.4583333,58.93166667,0.802666667,20.59033333,1451,733.3333333,54.26133333,14.95133333,1.345666667,0.746666667,0.973666667,0,65535,2049.444,1020.476333,16.51266667,17.92766667,-0.628,100
foxp1b,mutant,expt2,29712.199,20.5,NA,742.804975,91.23405,0.779625,31.624325,1118.175,538.8,106.141075,23.7817,1.3679,0.7712,0.9502,0,65535,1581.2778,752.901825,27.17495,25.40575,-0.156275,100
foxp1b,mutant,expt2,66029.114,23.5,NA,1435.415522,127.0232391,0.790826087,44.59936957,1129.586957,573.6521739,103.5017174,31.5035,1.379282609,0.750934783,0.959195652,0,65535,1597.205261,793.9258261,38.52247826,34.58406522,-0.198826087,100
foxp1b,mutant,expt2,22236.071,11,NA,1058.860524,112.1406667,0.818857143,39.11247619,1017.809524,669,87.26304762,28.25961905,1.347952381,0.75852381,0.969714286,0,65535,1439.42319,932.3865714,35.72104762,29.45295238,-0.518,100
foxp1b,mutant,expt2,126665.484,31.5,NA,2042.991677,168.6539194,0.787096774,58.65719355,1100.5,540.6774194,94.67982258,42.27264516,1.363532258,0.755741935,0.957741935,0,65535,1553.473952,739.7777419,49.28656452,48.73870968,0.187241935,100
foxp1b,mutant,expt2,229613.875,51,NA,2273.404703,171.2624653,0.767871287,59.90256436,1254.970297,651.7128713,103.8823069,41.73417822,1.47839604,0.713237624,0.950277228,0,65535,1765.089406,900.082396,48.77017822,50.51693069,0.21749505,100
foxp1b,mutant,expt2,286728.004,55,NA,2630.532147,193.5598532,0.770917431,67.93048624,1228.761468,850.1559633,89.97966055,46.94153211,1.453587156,0.713715596,0.953559633,0,65535,1728.279578,1170.012394,55.31653211,57.24588991,0.233183486,100
prrx1b,mutant,expt1,111374.633,31,NA,1825.813656,160.6869836,0.783803279,54.73316393,1093.344262,505.5901639,78.33567213,40.21039344,1.371721311,0.75,0.954180328,0,65535,1544.537639,686.6288525,49.25886885,45.54298361,-0.184590164,100
prrx1b,mutant,expt1,164564.236,61.5,NA,1348.88718,133.3856639,0.766704918,45.77054918,1146.065574,495.3852459,82.03796721,32.8305,1.424352459,0.728893443,0.941532787,0,65535,1620.806508,678.7906885,40.68909836,37.13571311,0.250076159,98.05436885
prrx1b,mutant,expt1,634.213,1.5,NA,317.1065,71.6225,0.7735,25.5365,1281,433,162.3955,16.2135,1.52,0.6615,0.947,0,65535,1814.777,607.759,24.084,16.292,-0.2395,100
prrx1b,mutant,expt1,219425.671,58.5,NA,1891.600612,168.3916207,0.756034483,57.90525,1008,893.3965517,88.78350862,40.85152586,1.450155172,0.727275862,0.940784483,0,65535,1422.464121,1239.980078,48.87565517,49.66953448,0.75875,98.17201724
prrx1b,mutant,expt1,106696.068,45,NA,1198.832225,127.2248539,0.779359551,43.71989888,964.0561798,596.5730337,97.7734382,31.88679775,1.401011236,0.747382022,0.94488764,0,65535,1359.076101,826.8028427,37.63462921,37.04666292,-0.120820225,98.68320225
prrx1b,mutant,expt1,134978.69,38.5,NA,1776.035395,159.8673026,0.747802632,55.14481579,1140.644737,678.1184211,102.4009474,38.41268421,1.469223684,0.715828947,0.938671053,0,65535,1609.956447,937.5577763,49.28344737,43.99769737,0.285960526,97.42168421
prrx1b,mutant,expt1,132303.686,43.5,NA,1538.414953,149.5671279,0.75405814,51.8517093,1176.465116,655.6395349,73.40356977,36.24777907,1.439883721,0.726162791,0.943302326,0,65535,1661.322244,900.5298488,46.52977907,41.10213953,-0.142569767,97.75730233
prrx1b,mutant,expt1,423024.861,67,NA,3180.638053,214.6509624,0.741518797,73.31590226,969.4736842,681.5789474,78.12666165,51.88188722,1.438293233,0.728518797,0.937887218,0,65535,1364.057805,926.2073459,63.84301504,60.97148872,0.409315789,97.43015038
prrx1b,mutant,expt1,284684.908,53,NA,2711.284838,205.451381,0.731447619,70.55077143,1121.4,966.0095238,90.88514286,49.33210476,1.449990476,0.718380952,0.92927619,0,65535,1579.717295,1334.958571,60.25679048,59.09833333,0.538809524,98.84900952
